Parameter,Value
Generation,4
Best Fitness,0.59487879447688863
Genome,"[2, 2, 2, 2, 2, 2, 1, 3]"

Frequency,T,R,L
0.055,0.21321764409835528,0.2703932598395329,0.5163890960621118
0.05550505050505051,0.20505281523494043,0.27436397459705186,0.5205832101680077
0.05601010101010101,0.1994621786503097,0.2789245669843227,0.5216132543653675
0.05651515151515152,0.19552528011439632,0.2842435277961422,0.5202311920894616
0.05702020202020202,0.192542267728665,0.29045429660179145,0.5170034356695435
0.05752525252525253,0.18999522058514715,0.29766336817158906,0.5123414112432638
0.05803030303030303,0.18750947350430816,0.3059547860173637,0.5065357404783282
0.05853535353535354,0.1848200779863718,0.3153917251754463,0.49978819683818193
0.05904040404040404,0.18174525373477143,0.3260159562674947,0.49223878999773385
0.05954545454545455,0.17816679110168523,0.33784591942737857,0.4839872894709362
0.06005050505050505,0.17401641562156092,0.35087403461859057,0.47510954975984854
0.06055555555555556,0.16926676283888176,0.3650637944997013,0.46566944266141697
0.061060606060606065,0.16392557773246502,0.3803471463466173,0.4557272759209176
0.06156565656565657,0.15803188104784996,0.39662266135458024,0.4453454575975698
0.062070707070707075,0.15165303912635147,0.41375498667540944,0.43459197419823903
0.06257575757575758,0.1448818899587635,0.4315760444341376,0.4235420656070989
0.06308080808080808,0.1378333033860096,0.4498883513200789,0.41227834529391144
0.06358585858585859,0.1306397888364372,0.4684706617903552,0.4008895493732076
0.06409090909090909,0.12344601079007203,0.4870858864609328,0.3894681027489952
0.0645959595959596,0.11640232174217531,0.505490928799696,0.3781067494581286
0.0651010101010101,0.10965765320057236,0.5234477662593734,0.3668945805400542
0.06560606060606061,0.10335228574644764,0.5407348410280275,0.3559128732255249
0.06611111111111112,0.09761111702353904,0.557157684944366,0.3452311980320949
0.06661616161616161,0.09253803989747718,0.5725577271102371,0.33490423299228567
0.06712121212121212,0.08821193038650385,0.5868184294080134,0.3249696402054827
0.06762626262626263,0.08468454841529059,0.5998682307902485,0.31544722079446086
0.06813131313131314,0.08198041503610351,0.6116801886235518,0.3063393963403447
0.06863636363636363,0.08009849619573949,0.6222686031895192,0.29763290061474135
0.06914141414141414,0.0790153383215692,0.631683227257256,0.28930143442117473
0.06964646464646465,0.07868919162684548,0.6400018510222893,0.28130895735086514
0.07015151515151516,0.07906462934998316,0.6473221025937821,0.27361326805623476
0.07065656565656567,0.08007721345915221,0.6537532349426841,0.2661695515981637
0.07116161616161616,0.0816578469385451,0.6594085199877562,0.25893363307369877
0.07166666666666667,0.08373656388737413,0.6643986827419179,0.2518647533707079
0.07217171717171718,0.0862456190278078,0.6688266208872053,0.24492776008498685
0.07267676767676767,0.08912183256325985,0.6727834937118442,0.2380946737248959
0.07318181818181818,0.0923082170767407,0.676346141932798,0.2313456409904614
0.07368686868686869,0.09575495913619435,0.679575718598154,0.22466932226565162
0.0741919191919192,0.09941985253972549,0.6825173659016269,0.21806278155864756
0.0746969696969697,0.10326828780825799,0.685200754775273,0.211530957416469
0.07520202020202021,0.10727289910843055,0.6876413044244847,0.2050857964670848
0.07570707070707071,0.11141296007562723,0.6898419096548394,0.19874513026953333
0.07621212121212122,0.11567360765071207,0.6917950191283185,0.19253137322096936
0.07671717171717173,0.1200449604438874,0.6934849240016262,0.18647011555448645
0.07722222222222222,0.12452118661033185,0.6948901320624291,0.18058868132723904
0.07772727272727273,0.12909956626298233,0.6959857171830535,0.17491471655396418
0.07823232323232324,0.13377958502445927,0.6967455481530382,0.16947486682250246
0.07873737373737374,0.1385620881203993,0.6971443155221649,0.1642935963574358
0.07924242424242425,0.1434485180463829,0.6971592906649285,0.15939219128868853
0.07974747474747476,0.1484402529584837,0.6967717681816857,0.15478797885983053
0.08025252525252526,0.1535380573273928,0.6959681608154856,0.1504937818571216
0.08075757575757576,0.15874165099016982,0.6947407346639065,0.1465176143459237
0.08126262626262627,0.1640493975947688,0.6930879906424332,0.14286261176279802
0.08176767676767677,0.1694581087118439,0.6910147148001973,0.13952717648795887
0.08227272727272728,0.17496295577325302,0.6885317341405934,0.13650531008615352
0.08277777777777778,0.18055747866027197,0.6856554252250272,0.13378709611470085
0.08328282828282829,0.18623367732787743,0.6824070295485583,0.1313592931235643
0.0837878787878788,0.19198217136207738,0.6788118323759589,0.12920599626196372
0.0842929292929293,0.1977924117954871,0.6748982606923142,0.1273093275121987
0.0847979797979798,0.2036529297552916,0.6706969517286367,0.12565011851607166
0.08530303030303031,0.20955160744259035,0.6662398369384936,0.12420855561891597
0.08580808080808082,0.21547595837230388,0.6615592781744384,0.1229647634532578
0.08631313131313131,0.22141340556288952,0.6566872839713109,0.12189931046579949
0.08681818181818182,0.22735154829079712,0.6516548250187906,0.12099362669041236
0.08732323232323233,0.23327840997356594,0.6464912596857653,0.12023033034066877
0.08782828282828284,0.23918266160252047,0.6412238732698806,0.11959346512759894
0.08833333333333335,0.2450538168247247,0.6358775287525696,0.11906865442270564
0.08883838383838386,0.25088239621596026,0.6304744223654533,0.11864318141858643
0.08934343434343435,0.25666005946036624,0.625033934220376,0.1183060063192577
0.08984848484848486,0.26237970505184804,0.619572562531406,0.11804773241674593
0.09035353535353535,0.26803553777505507,0.6141039293968901,0.11786053282805486
0.09085858585858586,0.273623104649311,0.608638846498148,0.11773804885254102
